User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,Purchase
1001752,P00182242,M,26-35,3,B,1,0,1,5,6,11708
1001752,P00146142,M,26-35,3,B,1,0,1,2,15,15445
1001752,P00328642,M,26-35,3,B,1,0,8,16,,3987
1001752,P00114442,M,26-35,3,B,1,0,5,6,,8726
1001752,P00075542,M,26-35,3,B,1,0,8,13,,6091
1001753,P00208742,M,36-45,6,B,3,0,1,6,16,12121
1001753,P00049842,M,36-45,6,B,3,0,1,8,,11545
1001753,P00128742,M,36-45,6,B,3,0,1,,,19342
1001753,P00030842,M,36-45,6,B,3,0,1,2,15,11382
1001753,P00352242,M,36-45,6,B,3,0,1,6,16,11808
1001753,P00303442,M,36-45,6,B,3,0,1,8,14,15317
1001753,P00247642,M,36-45,6,B,3,0,7,,,8521
1001753,P00010642,M,36-45,6,B,3,0,7,,,20814
1001753,P00113042,M,36-45,6,B,3,0,11,16,,4679
1001753,P00053842,M,36-45,6,B,3,0,4,5,12,688
1001755,P00369442,F,18-25,4,B,4+,0,11,,,1618
1001755,P00083942,F,18-25,4,B,4+,0,12,14,,1724
1001755,P00045842,F,18-25,4,B,4+,0,5,14,,8567
1001755,P00251242,F,18-25,4,B,4+,0,5,11,,6956
1001755,P00015642,F,18-25,4,B,4+,0,8,16,17,7784
1001755,P00210042,F,18-25,4,B,4+,0,8,14,,8032
1001755,P00212542,F,18-25,4,B,4+,0,8,14,,4260
1001755,P00337542,F,18-25,4,B,4+,0,5,14,,5181
1001755,P00249542,F,18-25,4,B,4+,0,1,5,15,11889
1001755,P00178142,F,18-25,4,B,4+,0,8,17,,8027
1001755,P00332342,F,18-25,4,B,4+,0,5,8,,6893
1001755,P00039942,F,18-25,4,B,4+,0,8,,,5947
1001755,P00051442,F,18-25,4,B,4+,0,8,17,,9899
1001755,P00031042,F,18-25,4,B,4+,0,8,,,9930
1001755,P00181842,F,18-25,4,B,4+,0,11,,,7540
1001755,P00151742,F,18-25,4,B,4+,0,8,15,16,5868
1001755,P00176842,F,18-25,4,B,4+,0,12,14,,1029
1001755,P00075742,F,18-25,4,B,4+,0,8,14,,4097
1001755,P00045642,F,18-25,4,B,4+,0,8,14,,6147
1001757,P00266642,M,26-35,4,B,4+,0,1,8,9,18967
1001757,P00100442,M,26-35,4,B,4+,0,2,4,5,13273
1001757,P00346342,M,26-35,4,B,4+,0,1,15,,15761
1001757,P00295942,M,26-35,4,B,4+,0,2,5,15,12730
1001757,P00140742,M,26-35,4,B,4+,0,1,15,,19145
1001757,P00144642,M,26-35,4,B,4+,0,1,15,16,15246
1001757,P00221542,M,26-35,4,B,4+,0,5,15,,6989
1001757,P00032042,M,26-35,4,B,4+,0,1,2,15,7789
1001757,P00071242,M,26-35,4,B,4+,0,1,15,16,11592
1001757,P00147342,M,26-35,4,B,4+,0,15,16,,13272
1001757,P00059742,M,26-35,4,B,4+,0,1,11,15,3863
1001757,P00277542,M,26-35,4,B,4+,0,1,6,15,7690
1001757,P00346542,M,26-35,4,B,4+,0,10,13,16,23457
1001757,P00083842,M,26-35,4,B,4+,0,5,14,,7000
1001757,P00346442,M,26-35,4,B,4+,0,1,2,14,12116
1001758,P00084442,F,26-35,0,B,1,0,13,16,,773
1001758,P00022942,F,26-35,0,B,1,0,5,8,,8765
1001758,P00192842,F,26-35,0,B,1,0,5,14,,6956
1001758,P00120642,F,26-35,0,B,1,0,5,,,7121
1001758,P00022342,F,26-35,0,B,1,0,8,16,,9779
1001758,P00364842,F,26-35,0,B,1,0,5,16,,8901
1001758,P00018942,F,26-35,0,B,1,0,8,,,7854
1001758,P00289042,F,26-35,0,B,1,0,8,,,7961
1001758,P00361842,F,26-35,0,B,1,0,15,16,,21406
1001758,P00164342,F,26-35,0,B,1,0,5,8,,7015
1001758,P00059142,F,26-35,0,B,1,0,8,14,,6140
1001758,P00020642,F,26-35,0,B,1,0,8,,,9889
1001758,P00268442,F,26-35,0,B,1,0,8,17,,9972
1001759,P00255742,M,26-35,16,C,0,1,3,4,,8012
1001759,P00355142,M,26-35,16,C,0,1,1,15,,15637
1001759,P00113242,M,26-35,16,C,0,1,1,6,8,19446
1001759,P00114942,M,26-35,16,C,0,1,1,15,16,19061
1001759,P00221542,M,26-35,16,C,0,1,5,15,,7046
1001759,P00154042,M,26-35,16,C,0,1,1,2,15,11523
1001759,P00019142,M,26-35,16,C,0,1,11,15,,4499
1001759,P00147342,M,26-35,16,C,0,1,15,16,,9015
1001759,P00211142,M,26-35,16,C,0,1,5,,,5325
1001759,P00197542,M,26-35,16,C,0,1,5,,,3586
1001759,P00052642,M,26-35,16,C,0,1,5,14,,8658
1001759,P00057442,M,26-35,16,C,0,1,5,14,16,8895
1001759,P00039742,M,26-35,16,C,0,1,5,,,8905
1001759,P00036142,M,26-35,16,C,0,1,5,,,5143
1001759,P00049242,M,26-35,16,C,0,1,5,,,6931
1001759,P00229942,M,26-35,16,C,0,1,5,,,3624
1001759,P00197242,M,26-35,16,C,0,1,4,5,,1407
1001760,P00230942,F,26-35,3,C,1,1,5,14,,7038
1001760,P00037142,F,26-35,3,C,1,1,1,2,5,19317
1001760,P00054042,F,26-35,3,C,1,1,18,,,3060
1001761,P00178842,M,36-45,0,C,2,0,2,4,9,16464
1001761,P00117942,M,36-45,0,C,2,0,5,15,,1930
1001761,P00112542,M,36-45,0,C,2,0,1,11,15,4231
1001761,P00341842,M,36-45,0,C,2,0,15,16,,4491
1001761,P00281942,M,36-45,0,C,2,0,15,,,4710
1001761,P00220142,M,36-45,0,C,2,0,1,15,,15388
1001761,P00032042,M,36-45,0,C,2,0,1,2,15,19528
1001762,P00037142,M,26-35,14,B,2,1,1,2,5,19347
1001763,P00240442,M,36-45,7,C,2,0,6,16,,11965
1001763,P00129642,M,36-45,7,C,2,0,5,,,6879
1001764,P00179542,M,18-25,0,B,1,0,11,,,7381
1001764,P00108142,M,18-25,0,B,1,0,11,,,6135
1001764,P00070642,M,18-25,0,B,1,0,11,16,,7391
1001764,P00332242,M,18-25,0,B,1,0,1,16,,19616
1001764,P00070342,M,18-25,0,B,1,0,1,2,14,19705
1001764,P00036742,M,18-25,0,B,1,0,1,16,,15208
1001764,P00160042,M,18-25,0,B,1,0,1,13,16,15416
1001764,P00133442,M,18-25,0,B,1,0,1,16,,19133
1001764,P00253142,M,18-25,0,B,1,0,1,2,5,15615
1001764,P00030742,M,18-25,0,B,1,0,1,,,19487
1001764,P00053342,M,18-25,0,B,1,0,1,2,4,15350
1001764,P00015542,M,18-25,0,B,1,0,1,2,13,15656
1001764,P00116842,M,18-25,0,B,1,0,2,5,8,16209
1001764,P00058142,M,18-25,0,B,1,0,3,4,12,8362
1001764,P00195942,M,18-25,0,B,1,0,3,4,,13530
1001764,P00130442,M,18-25,0,B,1,0,3,5,,10671
1001764,P00106042,M,18-25,0,B,1,0,5,,,8590
1001764,P00117942,M,18-25,0,B,1,0,5,15,,8789
1001764,P00100842,M,18-25,0,B,1,0,5,,,7168
1001764,P00212942,M,18-25,0,B,1,0,5,,,6900
1001764,P00159942,M,18-25,0,B,1,0,5,,,7011
1001764,P00247042,M,18-25,0,B,1,0,5,14,,6886
1001764,P00259042,M,18-25,0,B,1,0,5,,,6992
1001764,P00296442,M,18-25,0,B,1,0,5,8,,5180
1001765,P00307342,M,18-25,4,C,1,0,8,,,9803
1001765,P00200842,M,18-25,4,C,1,0,8,,,5915
1001767,P00283942,M,26-35,20,C,1,0,5,,,5299
1001767,P00214242,M,26-35,20,C,1,0,1,16,,7768
1001767,P00003642,M,26-35,20,C,1,0,8,,,7948
1001767,P00073642,M,26-35,20,C,1,0,8,,,5961
1001767,P00109542,M,26-35,20,C,1,0,8,14,17,3905
1001767,P00048842,M,26-35,20,C,1,0,8,,,9734
1001767,P00178642,M,26-35,20,C,1,0,5,15,,5476
1001767,P00085242,M,26-35,20,C,1,0,8,14,17,10020
1001767,P00111942,M,26-35,20,C,1,0,8,17,,8041
1001767,P00174842,M,26-35,20,C,1,0,17,,,10236
1001767,P00148842,M,26-35,20,C,1,0,6,8,16,8320
1001767,P00118742,M,26-35,20,C,1,0,5,11,,6899
1001767,P00331042,M,26-35,20,C,1,0,5,8,,8750
1001768,P00113642,M,46-50,16,C,1,1,8,,,9728
1001768,P00295442,M,46-50,16,C,1,1,8,,,8108
1001768,P00346642,M,46-50,16,C,1,1,8,,,7769
1001768,P00227442,M,46-50,16,C,1,1,8,,,10001
1001768,P00118742,M,46-50,16,C,1,1,5,11,,8638
1001768,P00272542,M,46-50,16,C,1,1,8,,,9832
1001768,P00100742,M,46-50,16,C,1,1,5,17,,5239
1001769,P00114042,M,26-35,17,C,0,1,5,14,,8875
1001769,P00296342,M,26-35,17,C,0,1,8,,,7762
1001769,P00268242,M,26-35,17,C,0,1,5,14,,1954
1001769,P00229342,M,26-35,17,C,0,1,5,14,,1844
1001769,P00249742,M,26-35,17,C,0,1,1,15,18,4321
1001770,P00313342,M,36-45,16,C,1,0,5,,,7096
1001770,P00254242,M,36-45,16,C,1,0,5,11,12,7105
1001770,P00196542,M,36-45,16,C,1,0,5,8,14,5343
1001770,P00205642,M,36-45,16,C,1,0,5,8,,5350
1001770,P00195442,M,36-45,16,C,1,0,5,,,7148
1001771,P00111142,M,26-35,17,C,2,1,1,15,16,19600
1001772,P00234742,M,55+,2,C,1,0,8,,,6181
1001772,P00186142,M,55+,2,C,1,0,1,2,4,7958
1001772,P00217742,M,55+,2,C,1,0,5,14,,5460
1001772,P00102242,M,55+,2,C,1,0,8,12,,8111
1001773,P00148642,M,18-25,4,B,1,0,6,10,13,20338
1001773,P00214442,M,18-25,4,B,1,0,8,,,9750
1001774,P00321942,M,26-35,17,C,4+,0,5,,,5339
1001774,P00179842,M,26-35,17,C,4+,0,11,,,4435
1001775,P00339542,M,26-35,4,C,3,1,1,,,11923
1001775,P00344242,M,26-35,4,C,3,1,8,10,,8063
1001775,P00274042,M,26-35,4,C,3,1,1,,,15667
1001775,P00120842,M,26-35,4,C,3,1,8,17,,7987
1001775,P00062742,M,26-35,4,C,3,1,8,17,,6110
1001775,P00242742,M,26-35,4,C,3,1,1,2,9,11692
1001776,P00220142,M,26-35,0,B,4+,1,1,15,,12071
1001776,P00179142,M,26-35,0,B,4+,1,11,,,6018
1001776,P00038542,M,26-35,0,B,4+,1,1,,,11933
1001776,P00014842,M,26-35,0,B,4+,1,1,2,5,11381
1001776,P00251642,M,26-35,0,B,4+,1,1,2,4,11397
1001776,P00270142,M,26-35,0,B,4+,1,5,,,6950
1001776,P00270842,M,26-35,0,B,4+,1,5,,,3596
1001776,P00254242,M,26-35,0,B,4+,1,5,11,12,3666
1001776,P00217942,M,26-35,0,B,4+,1,5,,,7054
1001776,P00045342,M,26-35,0,B,4+,1,1,5,17,15537
1001776,P00191542,M,26-35,0,B,4+,1,4,5,,2118
1001776,P00123442,M,26-35,0,B,4+,1,5,11,,7167
1001776,P00293242,M,26-35,0,B,4+,1,8,16,,7831
1001776,P00003942,M,26-35,0,B,4+,1,5,14,,3741
1001776,P00365042,M,26-35,0,B,4+,1,6,16,,16469
1001776,P00105442,M,26-35,0,B,4+,1,11,,,4706
1001776,P00190842,M,26-35,0,B,4+,1,2,5,12,9937
1001777,P00000642,M,26-35,20,C,0,0,1,6,16,15617
1001777,P00126442,M,26-35,20,C,0,0,7,,,16865
1001777,P00235542,M,26-35,20,C,0,0,11,16,,6168
1001777,P00005042,M,26-35,20,C,0,0,6,16,,12613
1001778,P00184942,M,18-25,4,B,1,0,1,8,17,19309
1001778,P00250242,M,18-25,4,B,1,0,5,,,7127
1001778,P00027442,M,18-25,4,B,1,0,8,16,,9722
1001778,P00025442,M,18-25,4,B,1,0,1,2,9,19075
1001778,P00027042,M,18-25,4,B,1,0,5,14,,6969
1001778,P00136542,M,18-25,4,B,1,0,5,8,,7154
1001778,P00033042,M,18-25,4,B,1,0,5,14,,5315
1001778,P00050742,M,18-25,4,B,1,0,5,,,5470
1001778,P00159342,M,18-25,4,B,1,0,5,,,3673
1001778,P00130842,M,18-25,4,B,1,0,5,14,,6965
1001778,P00335842,M,18-25,4,B,1,0,5,,,3519
1001778,P00174442,M,18-25,4,B,1,0,5,,,8764
1001778,P00130642,M,18-25,4,B,1,0,11,16,,5957
1001778,P00157142,M,18-25,4,B,1,0,11,16,,4650
1001778,P00036842,M,18-25,4,B,1,0,1,14,16,15513
1001778,P00181542,M,18-25,4,B,1,0,11,16,,5898
1001778,P00145442,M,18-25,4,B,1,0,8,15,,7953
1001778,P00129542,M,18-25,4,B,1,0,8,14,,9729
1001778,P00251342,M,18-25,4,B,1,0,5,11,,5182
1001778,P00025042,M,18-25,4,B,1,0,5,15,,3529
1001778,P00168342,M,18-25,4,B,1,0,11,15,,3013
1001778,P00064142,M,18-25,4,B,1,0,16,,,12156
1001778,P00259542,M,18-25,4,B,1,0,5,,,5228
1001778,P00103042,M,18-25,4,B,1,0,1,14,,19034
1001779,P00120042,M,18-25,1,C,4+,0,1,2,,11893
1001779,P00173942,M,18-25,1,C,4+,0,1,5,6,7837
1001779,P00050542,M,18-25,1,C,4+,0,5,,,7013
1001779,P00240542,M,18-25,1,C,4+,0,5,11,,7154
1001780,P00026042,M,36-45,1,B,0,0,8,14,17,6081
1001780,P00046742,M,36-45,1,B,0,0,1,2,15,15655
1001780,P00209642,M,36-45,1,B,0,0,15,16,17,21126
1001780,P00155442,M,36-45,1,B,0,0,1,11,15,11840
1001780,P00018042,M,36-45,1,B,0,0,15,16,,8708
1001780,P00232542,M,36-45,1,B,0,0,11,,,5900
1001780,P00109842,M,36-45,1,B,0,0,8,,,3989
1001780,P00228242,M,36-45,1,B,0,0,8,,,5973
1001780,P00254342,M,36-45,1,B,0,0,5,11,,5408
1001780,P00051442,M,36-45,1,B,0,0,8,17,,6143
1001780,P00182342,M,36-45,1,B,0,0,1,5,6,11701
1001780,P00279542,M,36-45,1,B,0,0,8,,,7988
1001780,P00303442,M,36-45,1,B,0,0,1,8,14,7795
1001780,P00192842,M,36-45,1,B,0,0,5,14,,5262
1001780,P00304042,M,36-45,1,B,0,0,5,,,5408
1001780,P00077942,M,36-45,1,B,0,0,5,,,5393
1001780,P00194342,M,36-45,1,B,0,0,3,4,,2926
1001780,P00365242,M,36-45,1,B,0,0,5,8,,6982
1001780,P00324942,M,36-45,1,B,0,0,5,,,3532
1001780,P00118042,M,36-45,1,B,0,0,8,,,6197
1001780,P00285642,M,36-45,1,B,0,0,2,5,15,9701
1001780,P00294142,M,36-45,1,B,0,0,5,8,15,5292
1001780,P00059142,M,36-45,1,B,0,0,8,14,,5895
1001781,P00258042,F,36-45,0,C,2,0,11,,,6061
1001781,P00049942,F,36-45,0,C,2,0,11,15,,7385
1001781,P00026742,F,36-45,0,C,2,0,8,11,,6058
1001782,P00105142,M,46-50,0,C,1,1,1,2,15,11504
1001784,P00345642,M,18-25,20,B,1,0,1,15,16,4270
1001784,P00146042,M,18-25,20,B,1,0,1,13,15,3887
1001785,P00358242,M,18-25,4,B,2,0,8,,,4045
1001786,P00350942,M,46-50,1,C,4+,1,3,4,5,13391
1001787,P00278642,M,18-25,8,A,4+,0,5,,,7003
1001787,P00116142,M,18-25,8,A,4+,0,10,13,16,18609
1001789,P00112142,M,0-17,10,C,2,0,1,2,14,15890
1001790,P00270942,M,26-35,0,C,1,0,1,2,15,19623
1001790,P00258742,M,26-35,0,C,1,0,5,,,8611
1001790,P00256642,M,26-35,0,C,1,0,5,,,8614
1001790,P00147942,M,26-35,0,C,1,0,1,16,,19366
1001790,P00204942,M,26-35,0,C,1,0,5,8,,1729
1001790,P00362842,M,26-35,0,C,1,0,5,18,,1846
1001790,P00193642,M,26-35,0,C,1,0,2,3,4,3401
1001790,P00205942,M,26-35,0,C,1,0,5,8,14,1837
1001790,P00327242,M,26-35,0,C,1,0,5,8,,1716
1001790,P00085142,M,26-35,0,C,1,0,5,13,14,1788
1001790,P00325542,M,26-35,0,C,1,0,18,,,878
1001790,P00139942,M,26-35,0,C,1,0,5,,,8746
1001790,P00010942,M,26-35,0,C,1,0,1,2,6,15631
1001790,P00145742,M,26-35,0,C,1,0,1,2,,19267
1001790,P00214342,M,26-35,0,C,1,0,5,,,8726
1001791,P00278642,M,18-25,4,C,1,1,5,,,8586
1001791,P00365242,M,18-25,4,C,1,1,5,8,,6888
1001791,P00343042,M,18-25,4,C,1,1,5,18,,5455
1001792,P00219542,F,26-35,2,C,3,0,5,6,,6979
1001793,P00000142,M,26-35,4,B,1,0,3,4,5,13483
1001793,P00117542,M,26-35,4,B,1,0,18,,,3024
1001793,P00000642,M,26-35,4,B,1,0,1,6,16,11397
1001793,P00317842,M,26-35,4,B,1,0,8,,,4254
1001793,P00251242,M,26-35,4,B,1,0,5,11,,7134
1001793,P00109542,M,26-35,4,B,1,0,8,14,17,9940
1001793,P00154642,M,26-35,4,B,1,0,8,,,7935
1001793,P00036342,M,26-35,4,B,1,0,5,8,,6983
1001793,P00173942,M,26-35,4,B,1,0,1,5,6,12081
1001793,P00034442,M,26-35,4,B,1,0,1,14,16,7704
1001793,P00345642,M,26-35,4,B,1,0,1,15,16,4025
1001794,P00251242,M,26-35,11,B,1,0,5,11,,6984
1001794,P00288642,M,26-35,11,B,1,0,16,,,20790
1001794,P00192042,M,26-35,11,B,1,0,5,9,14,3653
1001794,P00025442,M,26-35,11,B,1,0,1,2,9,19198
1001794,P00351142,M,26-35,11,B,1,0,1,8,17,15579
1001794,P00126142,M,26-35,11,B,1,0,8,16,,5896
1001794,P00138542,M,26-35,11,B,1,0,5,6,,1979
1001794,P00208342,M,26-35,11,B,1,0,1,16,,11922
1001794,P00045442,M,26-35,11,B,1,0,5,,,1803
1001794,P00153642,M,26-35,11,B,1,0,8,,,5843
1001794,P00214842,M,26-35,11,B,1,0,14,,,3811
1001794,P00242742,M,26-35,11,B,1,0,1,2,9,4308
1001794,P00140042,M,26-35,11,B,1,0,1,16,,7928
1001794,P00160042,M,26-35,11,B,1,0,1,13,16,8103
1001794,P00236642,M,26-35,11,B,1,0,6,16,,4633
1001794,P00109542,M,26-35,11,B,1,0,8,14,17,3914
1001794,P00004542,M,26-35,11,B,1,0,5,8,,3736
1001795,P00212942,M,18-25,17,C,1,0,5,,,8742
1001795,P00265242,M,18-25,17,C,1,0,5,8,,7111
1001795,P00161942,M,18-25,17,C,1,0,5,8,,8768
1001796,P00087642,M,51-55,11,C,2,1,5,14,,8742
1001796,P00117442,M,51-55,11,C,2,1,5,14,,7167
1001796,P00313142,M,51-55,11,C,2,1,8,,,9704
1001796,P00101342,M,51-55,11,C,2,1,6,8,,20522
1001796,P00265742,M,51-55,11,C,2,1,5,12,,7008
1001797,P00029842,M,36-45,7,C,2,0,8,,,7776
1001797,P00226342,M,36-45,7,C,2,0,11,15,,1476
1001797,P00051142,M,36-45,7,C,2,0,8,,,5932
1001797,P00086242,M,36-45,7,C,2,0,10,,,23308
1001797,P00350042,M,36-45,7,C,2,0,6,8,,19988
1001797,P00272042,M,36-45,7,C,2,0,8,14,,7827
1001797,P00134342,M,36-45,7,C,2,0,5,,,7018
1001798,P00316242,M,46-50,11,C,2,1,5,,,3570
1001799,P00102642,M,36-45,11,B,4+,1,4,8,9,721
1001799,P00312942,M,36-45,11,B,4+,1,8,14,,7853
1001799,P00213742,M,36-45,11,B,4+,1,8,,,7831
1001799,P00001442,M,36-45,11,B,4+,1,8,,,7771
1001802,P00100542,M,18-25,4,A,3,0,16,,,12212
1001802,P00085642,M,18-25,4,A,3,0,5,14,,7135
1001802,P00024042,M,18-25,4,A,3,0,7,,,16895
1001802,P00106042,M,18-25,4,A,3,0,5,,,7095
1001802,P00111542,M,18-25,4,A,3,0,2,17,,16224
1001802,P00115042,M,18-25,4,A,3,0,5,11,,3611
1001802,P00182442,M,18-25,4,A,3,0,5,11,,7164
1001802,P00198742,M,18-25,4,A,3,0,1,2,11,12014
1001802,P00024742,M,18-25,4,A,3,0,8,11,,9854
1001803,P00051442,M,26-35,2,B,1,0,8,17,,9922
1001803,P00198742,M,26-35,2,B,1,0,1,2,11,15452
1001803,P00242742,M,26-35,2,B,1,0,1,2,9,15531
1001803,P00255942,M,26-35,2,B,1,0,1,16,,15891
1001803,P00042942,M,26-35,2,B,1,0,1,15,,15377
1001803,P00102942,M,26-35,2,B,1,0,1,14,,15891
1001803,P00213042,M,26-35,2,B,1,0,1,2,15,7814
1001803,P00143642,M,26-35,2,B,1,0,1,2,6,8333
1001803,P00262242,M,26-35,2,B,1,0,1,11,16,15709
1001803,P00157142,M,26-35,2,B,1,0,11,16,,4451
1001803,P00182542,M,26-35,2,B,1,0,5,11,,5473
1001803,P00010242,M,26-35,2,B,1,0,5,,,6981
1001804,P00307342,M,26-35,7,C,4+,1,8,,,9831
1001804,P00127342,M,26-35,7,C,4+,1,1,2,15,8201
1001804,P00119442,M,26-35,7,C,4+,1,5,,,3455
1001804,P00332642,M,26-35,7,C,4+,1,5,8,,3712
1001805,P00154042,M,18-25,4,C,0,0,1,2,15,3902
1001805,P00319342,M,18-25,4,C,0,0,5,8,,8594
1001805,P00201342,M,18-25,4,C,0,0,1,2,9,19368
1001805,P00049142,M,18-25,4,C,0,0,1,15,,19642
1001806,P00363442,M,18-25,4,B,1,0,1,,,7592
1001806,P00000142,M,18-25,4,B,1,0,3,4,5,13589
1001806,P00051642,M,18-25,4,B,1,0,8,,,10004
1001806,P00035542,M,18-25,4,B,1,0,3,4,12,10676
1001806,P00050242,M,18-25,4,B,1,0,8,,,9851
1001806,P00006142,M,18-25,4,B,1,0,8,,,8069
1001806,P00000642,M,18-25,4,B,1,0,1,6,16,15167
1001806,P00034742,M,18-25,4,B,1,0,5,14,17,8572
1001806,P00138542,M,18-25,4,B,1,0,5,6,,8850
1001806,P00159442,M,18-25,4,B,1,0,5,8,,7134
1001806,P00148542,M,18-25,4,B,1,0,1,16,17,15391
1001807,P00042842,M,18-25,17,C,3,0,5,,,8740
1001807,P00041042,M,18-25,17,C,3,0,1,16,,7897
1001807,P00241642,M,18-25,17,C,3,0,1,2,11,15316
1001808,P00312742,F,18-25,4,C,4+,1,15,,,20966
1001808,P00289942,F,18-25,4,C,4+,1,3,4,5,10593
1001809,P00115542,F,26-35,14,C,0,1,8,,,8006
1001810,P00148642,M,51-55,13,A,1,1,6,10,13,20206
1001810,P00346542,M,51-55,13,A,1,1,10,13,16,23378
1001812,P00113642,F,26-35,12,A,4+,1,8,,,9821
1001812,P00230842,F,26-35,12,A,4+,1,8,,,7831
1001812,P00104842,F,26-35,12,A,4+,1,8,,,6061
1001812,P00145742,F,26-35,12,A,4+,1,1,2,,15195
1001812,P00220442,F,26-35,12,A,4+,1,5,14,,7078
1001812,P00113742,F,26-35,12,A,4+,1,5,14,,7122
1001812,P00339342,F,26-35,12,A,4+,1,1,,,18973
1001812,P00156142,F,26-35,12,A,4+,1,5,8,,8642
1001812,P00227142,F,26-35,12,A,4+,1,5,,,6973
1001812,P00110942,F,26-35,12,A,4+,1,1,2,,19009
1001812,P00362342,F,26-35,12,A,4+,1,5,,,1746
1001812,P00052942,F,26-35,12,A,4+,1,5,,,6979
1001812,P00033642,F,26-35,12,A,4+,1,5,8,,8841
1001812,P00024642,F,26-35,12,A,4+,1,5,14,,7072
1001812,P00282742,F,26-35,12,A,4+,1,5,,,3501
1001812,P00205642,F,26-35,12,A,4+,1,5,8,,6861
1001812,P00207942,F,26-35,12,A,4+,1,6,8,,4587
1001815,P00361842,M,0-17,1,C,1,0,15,16,,20801
1001815,P00144642,M,0-17,1,C,1,0,1,15,16,15896
1001816,P00118442,F,36-45,9,C,4+,0,1,2,,19343
1001816,P00123842,F,36-45,9,C,4+,0,11,15,,4536
1001816,P00147942,F,36-45,9,C,4+,0,1,16,,15612
1001817,P00010842,M,36-45,1,A,3,0,8,16,,10008
1001817,P00031042,M,36-45,1,A,3,0,8,,,9713
1001817,P00129342,M,36-45,1,A,3,0,1,5,15,15393
1001817,P00015542,M,36-45,1,A,3,0,1,2,13,4104
1001817,P00307642,M,36-45,1,A,3,0,5,6,,3709
1001817,P00259342,M,36-45,1,A,3,0,5,9,,7128
1001818,P00316642,M,0-17,8,C,4+,0,4,5,,2761
1001818,P00035842,M,0-17,8,C,4+,0,5,6,9,5445
1001818,P00184242,M,0-17,8,C,4+,0,9,15,,14479
1001818,P00196342,M,0-17,8,C,4+,0,2,9,14,13075
1001819,P00117042,F,36-45,12,C,1,1,1,2,5,7753
1001819,P00259342,F,36-45,12,C,1,1,5,9,,5299
1001820,P00112142,M,26-35,20,B,1,1,1,2,14,11910
1001820,P00233842,M,26-35,20,B,1,1,1,15,,7856
1001820,P00173842,M,26-35,20,B,1,1,1,2,15,12018
1001820,P00070042,M,26-35,20,B,1,1,1,2,16,12115
1001820,P00042842,M,26-35,20,B,1,1,5,,,8732
1001820,P00128942,M,26-35,20,B,1,1,1,11,,19605
1001820,P00182442,M,26-35,20,B,1,1,5,11,,7001
1001820,P00075442,M,26-35,20,B,1,1,5,11,,8648
1001820,P00317942,M,26-35,20,B,1,1,8,16,,7909
1001820,P00111942,M,26-35,20,B,1,1,8,17,,8096
1001820,P00111842,M,26-35,20,B,1,1,8,,,10014
1001820,P00189642,M,26-35,20,B,1,1,8,13,,5980
1001821,P00086942,M,26-35,20,C,2,0,16,,,16711
1001822,P00058442,F,26-35,0,C,1,1,5,14,,5186
1001822,P00146042,F,26-35,0,C,1,1,1,13,15,4306
1001822,P00237542,F,26-35,0,C,1,1,1,15,16,19574
1001822,P00296742,F,26-35,0,C,1,1,8,,,9779
1001824,P00288642,F,18-25,4,C,2,0,16,,,16543
1001824,P00315642,F,18-25,4,C,2,0,8,13,,9760
1001824,P00145042,F,18-25,4,C,2,0,1,2,5,19585
1001824,P00220442,F,18-25,4,C,2,0,5,14,,7160
1001824,P00074142,F,18-25,4,C,2,0,3,4,12,8390
1001824,P00003642,F,18-25,4,C,2,0,8,,,7906
1001824,P00216742,F,18-25,4,C,2,0,5,,,7084
1001824,P00002742,F,18-25,4,C,2,0,8,,,5990
1001824,P00159842,F,18-25,4,C,2,0,1,16,,7629
1001824,P00307342,F,18-25,4,C,2,0,8,,,5964
1001825,P00109842,M,26-35,7,C,4+,1,8,,,4208
1001825,P00177842,M,26-35,7,C,4+,1,8,,,4257
1001825,P00247042,M,26-35,7,C,4+,1,5,14,,3728
1001825,P00337542,M,26-35,7,C,4+,1,5,14,,5364
1001826,P00044542,M,46-50,11,C,1,1,8,18,,5853
1001826,P00178642,M,46-50,11,C,1,1,5,15,,7147
1001826,P00270942,M,46-50,11,C,1,1,1,2,15,19120
1001827,P00145042,F,26-35,1,C,3,0,1,2,5,15701
1001827,P0096542,F,26-35,1,C,3,0,3,4,12,10885
1001828,P00295842,M,18-25,4,B,1,0,5,8,,7159
1001828,P00237542,M,18-25,4,B,1,0,1,15,16,19449
1001829,P00168042,M,26-35,16,C,2,1,8,,,9756
1001830,P00120042,M,18-25,4,C,2,0,1,2,,19344
1001831,P00255742,M,18-25,4,B,4+,0,3,4,,10646
1001831,P00312742,M,18-25,4,B,4+,0,15,,,8585
1001831,P00247142,M,18-25,4,B,4+,0,8,15,16,1979
1001832,P00154242,F,18-25,4,C,3,0,8,,,7974
1001832,P00194742,F,18-25,4,C,3,0,8,14,,5899
1001833,P00276842,M,18-25,17,B,2,0,5,14,,3603
1001833,P00240142,M,18-25,17,B,2,0,5,,,5298
1001834,P00350942,M,36-45,5,C,4+,0,3,4,5,11010
1001835,P00117942,M,26-35,19,B,3,0,5,15,,8590
1001835,P00110742,M,26-35,19,B,3,0,1,2,8,19180
1001835,P00237542,M,26-35,19,B,3,0,1,15,16,19061
